prodmetric_stream_key,deviceKey,start_time,end_time,good_count,reject_count,ideal_time,run_time,unplanned_stop_time,planned_stop_time,unplanned_stop_time,performance_impact_display_name,process_state_display_name,process_state_reason_display_name,job_display_name,part_display_name,shift_display_name,team_display_name
5551594,Line1,2025-01-29 16:07:27.9512610 -06:00,2025-01-29 16:22:06.8803560 -06:00,463,1,782.5475999999957,878.929095,0,0,0,Run,Running,Running Normally,Part K-3000,Part K,Second Shift,Team 1
5551573,Line3,2025-01-29 16:07:27.0000000 -06:00,2025-01-29 16:09:29.0000000 -06:00,43,6,80.60262603187394,122,0,0,0,Run,Running,Running Normally,Part J-1000,Part J,Second Shift,Team 1
5551563,Line3,2025-01-29 16:05:37.3369440 -06:00,2025-01-29 16:07:27.0000000 -06:00,57,0,93.0521355920618,109.663056,0,0,0,Run,Running,Running Normally,Part J-1000,Part J,Second Shift,Unknown Team
5551559,Line4,2025-01-29 16:02:10.6377530 -06:00,2025-01-29 16:07:34.4020430 -06:00,0,0,0,0,323.76429,0,323.76429,Unplanned Stop,Down,Jam,Part D-2000,Part D,Second Shift,Team 2
5551570,Line1,2025-01-29 16:00:06.2091660 -06:00,2025-01-29 16:07:27.9512610 -06:00,0,0,0,0,441.742095,0,441.742095,Unplanned Stop,Down,No Bottles,Part K-3000,Part K,Second Shift,Team 1
5551587,Line2,2025-01-29 16:00:00.0000000 -06:00,2025-01-29 16:16:03.2162610 -06:00,499,32,921.9167746860714,963.216261,0,0,0,Run,Running,Running Normally,Part O-2000,Part O,Second Shift,Team 1
5551550,Line4,2025-01-29 16:00:00.0000000 -06:00,2025-01-29 16:02:10.6377530 -06:00,54,0,85.7863156229539,130.637753,0,0,0,Run,Running,Running Normally,Part D-2000,Part D,Second Shift,Team 2
5551558,Line3,2025-01-29 16:00:00.0000000 -06:00,2025-01-29 16:05:37.3369440 -06:00,173,0,284.87220494013593,337.336944,0,0,0,Run,Running,Running Normally,Part J-1000,Part J,Second Shift,Unknown Team
5551530,Line1,2025-01-29 16:00:00.0000000 -06:00,2025-01-29 16:00:06.2091660 -06:00,0,0,0,6.209166,0,0,0,Run,Running,Running Normally,Part K-3000,Part K,Second Shift,Team 1
5551547,Line3,2025-01-29 15:59:32.8021890 -06:00,2025-01-29 16:00:00.0000000 -06:00,15,0,24.1469342344427,27.197811,0,0,0,Run,Running,Running Normally,Part J-1000,Part J,Second Shift,Unknown Team
5551511,Line3,2025-01-29 15:59:29.0000000 -06:00,2025-01-29 15:59:32.8021890 -06:00,0,0,1.646724999999213,3.802189,0,0,0,Run,Running,Running Normally,Part J-1000,Part J,Second Shift,Unknown Team
5551543,Line2,2025-01-29 15:57:15.7550160 -06:00,2025-01-29 16:00:00.0000000 -06:00,95,1,166.7276503139211,164.244984,0,0,0,Run,Running,Running Normally,Part O-2000,Part O,Second Shift,Team 1
5551507,Line2,2025-01-29 15:53:42.9720500 -06:00,2025-01-29 15:57:15.7550160 -06:00,0,0,0,0,212.782966,0,212.782966,Unplanned Stop,Down,Pressure Leak,Part O-2000,Part O,Second Shift,Team 1
5551545,Line4,2025-01-29 15:51:32.9854730 -06:00,2025-01-29 16:00:00.0000000 -06:00,301,19,509.6216843770446,507.014527,0,0,0,Run,Running,Running Normally,Part D-2000,Part D,Second Shift,Team 2
5551508,Line3,2025-01-29 15:49:23.0000000 -06:00,2025-01-29 15:59:29.0000000 -06:00,0,0,0,0,0,606,0,Planned Stop,Changeover,Part Change,Part J-1000,Part J,Second Shift,Unknown Team
5551529,Line1,2025-01-29 15:49:18.8418070 -06:00,2025-01-29 16:00:00.0000000 -06:00,311,0,524.5092750000017,641.158193,0,0,0,Run,Running,Running Normally,Part K-3000,Part K,Second Shift,Team 1
5551505,Line4,2025-01-29 15:48:38.6717510 -06:00,2025-01-29 15:51:32.9854730 -06:00,0,0,0,0,174.313722,0,174.313722,Unplanned Stop,Down,Electrical Fault,Part D-2000,Part D,Second Shift,Team 2
5551501,Line1,2025-01-29 15:43:59.6141290 -06:00,2025-01-29 15:49:18.8418070 -06:00,0,0,0,0,319.227678,0,319.227678,Unplanned Stop,Down,No Caps,Part K-3000,Part K,Second Shift,Team 1
5551506,Line2,2025-01-29 15:42:00.4473930 -06:00,2025-01-29 15:53:42.9720500 -06:00,369,12,660.2255363418694,702.524657,0,0,0,Run,Running,Running Normally,Part O-2000,Part O,Second Shift,Team 1
5551492,Line4,2025-01-29 15:39:25.2772860 -06:00,2025-01-29 15:48:38.6717510 -06:00,311,10,511.0319999999985,553.394465,0,0,0,Run,Running,Running Normally,Part D-2000,Part D,Second Shift,Team 2
5551487,Line2,2025-01-29 15:38:54.0806360 -06:00,2025-01-29 15:42:00.4473930 -06:00,106,2,188.81293865812657,186.366757,0,0,0,Run,Running,Running Normally,Part O-2000,Part O,Second Shift,Team 1
5551485,Line4,2025-01-29 15:38:12.5970040 -06:00,2025-01-29 15:39:25.2772860 -06:00,0,0,0,0,72.680282,0,72.680282,Unplanned Stop,Down,Broken Conveyor,Part D-2000,Part D,Second Shift,Team 2
5551484,Line2,2025-01-29 15:36:04.6332430 -06:00,2025-01-29 15:38:54.0806360 -06:00,0,0,0,0,169.447393,0,169.447393,Unplanned Stop,Down,Broken Conveyor,Part O-2000,Part O,Second Shift,Team 1
5551482,Line2,2025-01-29 15:29:13.0848750 -06:00,2025-01-29 15:36:04.6332430 -06:00,209,4,368.0902999999996,411.548368,0,0,0,Run,Running,Running Normally,Part O-2000,Part O,Second Shift,Team 1
5551481,Line2,2025-01-29 15:29:11.0000000 -06:00,2025-01-29 15:29:13.0848750 -06:00,0,0,1.736274999999612,2.084875,0,0,0,Run,Running,Running Normally,Part O-2000,Part O,Second Shift,Team 1
5551483,Line4,2025-01-29 15:25:15.0000000 -06:00,2025-01-29 15:38:12.5970040 -06:00,447,15,734.0444175594424,777.597004,0,0,0,Run,Running,Running Normally,Part D-2000,Part D,Second Shift,Team 2
5551489,Line1,2025-01-29 15:23:31.6513740 -06:00,2025-01-29 15:43:59.6141290 -06:00,668,14,1150.2100499999956,1227.962755,0,0,0,Run,Running,Running Normally,Part K-3000,Part K,Second Shift,Team 1
5551473,Line1,2025-01-29 15:22:00.6406730 -06:00,2025-01-29 15:23:31.6513740 -06:00,0,0,0,0,91.010701,0,91.010701,Unplanned Stop,Down,Security Alarm,Part K-3000,Part K,Second Shift,Team 1
5551478,Line2,2025-01-29 15:20:57.0000000 -06:00,2025-01-29 15:29:11.0000000 -06:00,0,0,0,0,0,494,0,Planned Stop,Changeover,Die Exchange,Part O-2000,Part O,Second Shift,Team 1
5551471,Line1,2025-01-29 15:19:24.8986060 -06:00,2025-01-29 15:22:00.6406730 -06:00,67,0,112.99717500000014,155.742067,0,0,0,Run,Running,Running Normally,Part K-3000,Part K,Second Shift,Team 1
5551477,Line4,2025-01-29 15:15:17.6340690 -06:00,2025-01-29 15:25:15.0000000 -06:00,365,11,598.4595824405513,597.365931,0,0,0,Run,Running,Running Normally,Part D-2000,Part D,Second Shift,Team 2
5551461,Line4,2025-01-29 15:15:15.0000000 -06:00,2025-01-29 15:15:17.6340690 -06:00,-6,6,1.592000000000166,2.634069,0,0,0,Run,Running,Running Normally,Part D-2000,Part D,Second Shift,Team 2
5551465,Line1,2025-01-29 15:12:20.0317140 -06:00,2025-01-29 15:19:24.8986060 -06:00,0,0,0,0,424.866892,0,424.866892,Unplanned Stop,Down,Security Alarm,Part K-3000,Part K,Second Shift,Team 1
5551458,Line4,2025-01-29 15:12:00.0000000 -06:00,2025-01-29 15:15:15.0000000 -06:00,0,0,0,0,0,195,0,Planned Stop,Changeover,Part Change,Part D-2000,Part D,Second Shift,Team 2
5551452,Line1,2025-01-29 15:11:48.0000000 -06:00,2025-01-29 15:12:20.0317140 -06:00,0,0,0,32.031714,0,0,0,Run,Running,Running Normally,Part K-3000,Part K,Second Shift,Team 1
5551498,Line3,2025-01-29 15:05:56.9270180 -06:00,2025-01-29 15:49:23.0000000 -06:00,1340,0,2204.9647750000277,2606.072982,0,0,0,Run,Running,Running Normally,Part O-3000,Part O,Second Shift,Unknown Team
5551425,Line3,2025-01-29 15:05:37.3369440 -06:00,2025-01-29 15:05:37.3369440 -06:00,0,0,0,0,0,0,0,Not Scheduled,No Production,No Shift Scheduled,Part O-3000,Part O,Second Shift,Unknown Team
5551427,Line3,2025-01-29 15:05:37.3369440 -06:00,2025-01-29 15:05:56.9270180 -06:00,10,0,18.11397500000013,19.590074,0,0,0,Run,Running,Running Normally,Part O-3000,Part O,Second Shift,No Team
5551450,Line4,2025-01-29 15:04:12.0000000 -06:00,2025-01-29 15:12:00.0000000 -06:00,277,7,451.8263828709061,468,0,0,0,Run,Running,Running Normally,Part F-4000,Part F,Second Shift,Team 2
5551422,Line4,2025-01-29 15:03:13.4452120 -06:00,2025-01-29 15:04:12.0000000 -06:00,34,0,53.94077965575913,58.554788,0,0,0,Run,Running,Running Normally,Part F-4000,Part F,Second Shift,No Team
5551451,Line1,2025-01-29 15:01:55.0000000 -06:00,2025-01-29 15:11:48.0000000 -06:00,310,8,535.7480131817368,593,0,0,0,Run,Running,Running Normally,Part K-3000,Part K,Second Shift,Team 1
5551400,Line1,2025-01-29 15:01:52.8100720 -06:00,2025-01-29 15:01:55.0000000 -06:00,2,0,2.253461818263391,2.189928,0,0,0,Run,Running,Running Normally,Part K-3000,Part K,Second Shift,No Team
5551467,Line2,2025-01-29 15:01:50.0000000 -06:00,2025-01-29 15:20:57.0000000 -06:00,549,22,989.9642590944394,1147,0,0,0,Run,Running,Running Normally,Part C-1000,Part C,Second Shift,Team 1
5551398,Line1,2025-01-29 15:01:48.0000000 -06:00,2025-01-29 15:01:52.8100720 -06:00,0,0,1.686525000001199,4.810072,0,0,0,Run,Running,Running Normally,Part K-3000,Part K,Second Shift,No Team
5551395,Line1,2025-01-29 15:00:00.0000000 -06:00,2025-01-29 15:01:48.0000000 -06:00,0,0,0,0,0,108,0,Planned Stop,Changeover,Swabs,Part K-3000,Part K,Second Shift,No Team
5551418,Line2,2025-01-29 15:00:00.0000000 -06:00,2025-01-29 15:01:50.0000000 -06:00,59,0,103.44711077827151,110,0,0,0,Run,Running,Running Normally,Part C-1000,Part C,Second Shift,No Team
5551420,Line4,2025-01-29 15:00:00.0000000 -06:00,2025-01-29 15:03:13.4452120 -06:00,111,0,176.21863857848498,193.445212,0,0,0,Run,Running,Running Normally,Part F-4000,Part F,Second Shift,No Team
5551423,Line3,2025-01-29 15:00:00.0000000 -06:00,2025-01-29 15:05:37.3369440 -06:00,9,0,0,0,0,0,0,Not Scheduled,No Production,No Shift Scheduled,Part O-3000,Part O,No Shift,No Team
5551378,Line2,2025-01-29 14:58:59.0627730 -06:00,2025-01-29 15:00:00.0000000 -06:00,34,0,59.47523012728049,60.937227,0,0,0,Run,Running,Running Normally,Part C-1000,Part C,First Shift,Team 3
5551380,Line4,2025-01-29 14:57:29.7382400 -06:00,2025-01-29 15:00:00.0000000 -06:00,74,3,123.56619889484902,150.26176,0,0,0,Run,Running,Running Normally,Part F-4000,Part F,First Shift,Team 3
5551368,Line2,2025-01-29 14:55:52.3102100 -06:00,2025-01-29 14:58:59.0627730 -06:00,0,0,0,0,186.752563,0,186.752563,Unplanned Stop,Down,Breakdown,Part C-1000,Part C,First Shift,Team 3
5551367,Line4,2025-01-29 14:52:10.7091410 -06:00,2025-01-29 14:57:29.7382400 -06:00,0,0,0,0,319.029099,0,319.029099,Unplanned Stop,Down,Main B Bus Undervolt,Part F-4000,Part F,First Shift,Team 3
5551366,Line2,2025-01-29 14:51:14.0000000 -06:00,2025-01-29 14:55:52.3102100 -06:00,118,7,216.96857028946005,278.31021,0,0,0,Run,Running,Running Normally,Part C-1000,Part C,First Shift,Team 3
5551394,Line1,2025-01-29 14:49:35.0000000 -06:00,2025-01-29 15:00:00.0000000 -06:00,0,0,0,0,0,625,0,Planned Stop,Changeover,Swabs,Part K-3000,Part K,First Shift,Team 3
5551363,Line4,2025-01-29 14:47:54.4161130 -06:00,2025-01-29 14:52:10.7091410 -06:00,123,5,202.18399999999974,256.293028,0,0,0,Run,Running,Running Normally,Part F-4000,Part F,First Shift,Team 3
5551354,Line4,2025-01-29 14:47:53.0000000 -06:00,2025-01-29 14:47:54.4161130 -06:00,0,0,1.592000000000772,1.416113,0,0,0,Run,Running,Running Normally,Part F-4000,Part F,First Shift,Team 3
5551383,Line3,2025-01-29 14:45:00.0000000 -06:00,2025-01-29 15:00:00.0000000 -06:00,0,0,0,0,0,0,0,Not Scheduled,No Production,No Shift Scheduled,Part O-3000,Part O,No Shift,No Team
5551365,Line2,2025-01-29 14:41:15.6401600 -06:00,2025-01-29 14:51:14.0000000 -06:00,321,11,574.77282971054,598.35984,0,0,0,Run,Running,Running Normally,Part C-1000,Part C,First Shift,Team 3
5551346,Line2,2025-01-29 14:41:14.0000000 -06:00,2025-01-29 14:41:15.6401600 -06:00,0,0,1.736274999997193,1.64016,0,0,0,Run,Running,Running Normally,Part C-1000,Part C,First Shift,Team 3
5551350,Line3,2025-01-29 14:40:42.9706890 -06:00,2025-01-29 14:45:00.0000000 -06:00,0,0,0,0,257.029311,0,257.029311,Unplanned Stop,Down,Missing Reason,Part O-3000,Part O,First Shift,Team 2
5551351,Line4,2025-01-29 14:40:05.0000000 -06:00,2025-01-29 14:47:53.0000000 -06:00,2,0,0,0,0,0,0,Not Scheduled,Meeting,Shift Handover,Part F-4000,Part F,First Shift,Team 3
5551335,Line4,2025-01-29 14:40:04.0000000 -06:00,2025-01-29 14:40:05.0000000 -06:00,1,0,0,0,0,0,0,Not Scheduled,Meeting,Shift Handover,Part F-4000,Part F,First Shift,Team 1
5551343,Line2,2025-01-29 14:39:26.0000000 -06:00,2025-01-29 14:41:14.0000000 -06:00,0,0,0,0,0,108,0,Planned Stop,Changeover,Material Change,Part C-1000,Part C,First Shift,Team 3
5551338,Line3,2025-01-29 14:35:28.6537470 -06:00,2025-01-29 14:40:42.9706890 -06:00,153,7,263.47600000000045,314.316942,0,0,0,Run,Running,Running Normally,Part O-3000,Part O,First Shift,Team 2
5551330,Line3,2025-01-29 14:32:07.1659880 -06:00,2025-01-29 14:35:28.6537470 -06:00,0,0,0,0,201.487759,0,201.487759,Unplanned Stop,Down,Adjustment,Part O-3000,Part O,First Shift,Team 2
5551360,Line1,2025-01-29 14:25:12.9396410 -06:00,2025-01-29 14:49:35.0000000 -06:00,793,10,1354.2795750000046,1462.060359,0,0,0,Run,Running,Running Normally,Part C-3000,Part C,First Shift,Team 3
5551334,Line4,2025-01-29 14:24:04.1678940 -06:00,2025-01-29 14:40:04.0000000 -06:00,512,28,859.6799999999952,959.832106,0,0,0,Run,Running,Running Normally,Part F-4000,Part F,First Shift,Team 1
5551321,Line4,2025-01-29 14:22:29.2475930 -06:00,2025-01-29 14:24:04.1678940 -06:00,0,0,0,0,94.920301,0,94.920301,Unplanned Stop,Down,Adjustment,Part F-4000,Part F,First Shift,Team 1
5551323,Line1,2025-01-29 14:22:13.0520360 -06:00,2025-01-29 14:25:12.9396410 -06:00,0,0,0,0,179.887605,0,179.887605,Unplanned Stop,Down,Main B Bus Undervolt,Part C-3000,Part C,First Shift,Team 3
5551326,Line3,2025-01-29 14:21:39.5061620 -06:00,2025-01-29 14:32:07.1659880 -06:00,300,25,535.1856250000002,627.659826,0,0,0,Run,Running,Running Normally,Part O-3000,Part O,First Shift,Team 2
5551337,Line2,2025-01-29 14:21:10.3358440 -06:00,2025-01-29 14:39:26.0000000 -06:00,395,8,699.718824999995,1095.664156,0,0,0,Run,Running,Running Normally,Part M-4000,Part M,First Shift,Team 3
5551313,Line3,2025-01-29 14:18:26.1147630 -06:00,2025-01-29 14:21:39.5061620 -06:00,0,0,0,0,193.391399,0,193.391399,Unplanned Stop,Down,Power Failure,Part O-3000,Part O,First Shift,Team 2
5551315,Line2,2025-01-29 14:17:51.5119610 -06:00,2025-01-29 14:21:10.3358440 -06:00,0,0,0,0,198.823883,0,198.823883,Unplanned Stop,Down,Pressure Leak,Part M-4000,Part M,First Shift,Team 3
5551307,Line3,2025-01-29 14:15:00.0000000 -06:00,2025-01-29 14:18:26.1147630 -06:00,80,8,144.67113305316101,206.114763,0,0,0,Run,Running,Running Normally,Part O-3000,Part O,First Shift,Team 2
5551316,Line4,2025-01-29 14:09:33.4031140 -06:00,2025-01-29 14:22:29.2475930 -06:00,408,11,667.047999999997,775.844479,0,0,0,Run,Running,Running Normally,Part F-4000,Part F,First Shift,Team 1
5551292,Line4,2025-01-29 14:08:17.5648680 -06:00,2025-01-29 14:09:33.4031140 -06:00,0,0,0,0,75.838246,0,75.838246,Unplanned Stop,Down,Jam,Part F-4000,Part F,First Shift,Team 1
5551305,Line3,2025-01-29 14:07:32.3345280 -06:00,2025-01-29 14:15:00.0000000 -06:00,201,19,362.5201669468399,447.665472,0,0,0,Run,Running,Running Normally,Part O-3000,Part O,First Shift,Team 2
5551287,Line3,2025-01-29 14:02:14.8980690 -06:00,2025-01-29 14:07:32.3345280 -06:00,0,0,0,0,317.436459,0,317.436459,Unplanned Stop,Down,Random Inspection,Part O-3000,Part O,First Shift,Team 2
5551291,Line4,2025-01-29 14:00:00.0000000 -06:00,2025-01-29 14:08:17.5648680 -06:00,234,24,410.4082962554625,497.564868,0,0,0,Run,Running,Running Normally,Part F-4000,Part F,First Shift,Team 1
5551306,Line2,2025-01-29 14:00:00.0000000 -06:00,2025-01-29 14:17:51.5119610 -06:00,366,7,647.0771141764329,1071.511961,0,0,0,Run,Running,Running Normally,Part M-4000,Part M,First Shift,Team 3
5551285,Line3,2025-01-29 14:00:00.0000000 -06:00,2025-01-29 14:02:14.8980690 -06:00,56,0,90.7009205537943,134.898069,0,0,0,Run,Running,Running Normally,Part O-3000,Part O,First Shift,Team 2
5551319,Line1,2025-01-29 14:00:00.0000000 -06:00,2025-01-29 14:22:13.0520360 -06:00,661,11,1132.7149723818147,1333.052036,0,0,0,Run,Running,Running Normally,Part C-3000,Part C,First Shift,Team 3
5551265,Line1,2025-01-29 13:59:14.0889710 -06:00,2025-01-29 14:00:00.0000000 -06:00,26,0,44.47947761818002,45.911029,0,0,0,Run,Running,Running Normally,Part C-3000,Part C,First Shift,Team 3
5551272,Line2,2025-01-29 13:57:15.1607220 -06:00,2025-01-29 14:00:00.0000000 -06:00,54,9,109.93878582356292,164.839278,0,0,0,Run,Running,Running Normally,Part M-4000,Part M,First Shift,Team 3
5551263,Line1,2025-01-29 13:56:05.8212090 -06:00,2025-01-29 13:59:14.0889710 -06:00,0,0,0,0,188.267762,0,188.267762,Unplanned Stop,Down,Missing Reason,Part C-3000,Part C,First Shift,Team 3
5551256,Line2,2025-01-29 13:53:40.7532530 -06:00,2025-01-29 13:57:15.1607220 -06:00,0,0,0,0,214.407469,0,214.407469,Unplanned Stop,Down,Power Failure,Part M-4000,Part M,First Shift,Team 3
5551274,Line4,2025-01-29 13:49:32.0755440 -06:00,2025-01-29 14:00:00.0000000 -06:00,330,10,541.6077037445352,627.924456,0,0,0,Run,Running,Running Normally,Part F-4000,Part F,First Shift,Team 1
5551254,Line1,2025-01-29 13:49:16.7878210 -06:00,2025-01-29 13:56:05.8212090 -06:00,204,0,344.05110000000025,409.033388,0,0,0,Run,Running,Running Normally,Part C-3000,Part C,First Shift,Team 3
5551246,Line4,2025-01-29 13:48:11.4785220 -06:00,2025-01-29 13:49:32.0755440 -06:00,0,0,0,0,80.597022,0,80.597022,Unplanned Stop,Down,Broken Conveyor,Part F-4000,Part F,First Shift,Team 1
5551249,Line1,2025-01-29 13:47:52.5051200 -06:00,2025-01-29 13:49:16.7878210 -06:00,0,0,0,0,84.282701,0,84.282701,Unplanned Stop,Down,Adjustment,Part C-3000,Part C,First Shift,Team 3
5551276,Line3,2025-01-29 13:47:21.1127250 -06:00,2025-01-29 14:00:00.0000000 -06:00,415,18,714.5476044462002,758.887275,0,0,0,Run,Running,Running Normally,Part O-3000,Part O,First Shift,Team 2
5551237,Line3,2025-01-29 13:42:41.2813210 -06:00,2025-01-29 13:47:21.1127250 -06:00,0,0,0,0,279.831404,0,279.831404,Unplanned Stop,Down,No Bottles,Part O-3000,Part O,First Shift,Team 2
5551251,Line2,2025-01-29 13:41:29.2874160 -06:00,2025-01-29 13:53:40.7532530 -06:00,253,4,446.2226749999982,731.465837,0,0,0,Run,Running,Running Normally,Part M-4000,Part M,First Shift,Team 3
5551243,Line1,2025-01-29 13:39:22.7488120 -06:00,2025-01-29 13:47:52.5051200 -06:00,253,6,436.8099750000012,509.756308,0,0,0,Run,Running,Running Normally,Part C-3000,Part C,First Shift,Team 3
5551230,Line1,2025-01-29 13:38:06.9000020 -06:00,2025-01-29 13:39:22.7488120 -06:00,0,0,0,0,75.84881,0,75.84881,Unplanned Stop,Down,Pressure Leak,Part C-3000,Part C,First Shift,Team 3
5551232,Line2,2025-01-29 13:37:46.2661320 -06:00,2025-01-29 13:41:29.2874160 -06:00,0,0,0,0,223.021284,0,223.021284,Unplanned Stop,Down,Electrical Fault,Part M-4000,Part M,First Shift,Team 3
5551236,Line3,2025-01-29 13:37:26.0222030 -06:00,2025-01-29 13:42:41.2813210 -06:00,146,16,266.1204433106747,315.259118,0,0,0,Run,Running,Running Normally,Part O-3000,Part O,First Shift,Team 2
5551216,Line3,2025-01-29 13:33:45.0222030 -06:00,2025-01-29 13:37:26.0222030 -06:00,116,8,204.84290668932613,221,0,0,0,Run,Running,Running Normally,Part O-3000,Part O,First Shift,Team 2
5551225,Line1,2025-01-29 13:33:32.0416680 -06:00,2025-01-29 13:38:06.9000020 -06:00,127,0,214.1886749999996,274.858334,0,0,0,Run,Running,Running Normally,Part C-3000,Part C,First Shift,Team 3
5551214,Line1,2025-01-29 13:32:02.7837580 -06:00,2025-01-29 13:33:32.0416680 -06:00,0,0,0,0,89.25791,0,89.25791,Unplanned Stop,Down,Security Alarm,Part C-3000,Part C,First Shift,Team 3
5551204,Line3,2025-01-29 13:30:45.0000000 -06:00,2025-01-29 13:33:45.0222030 -06:00,0,0,0,0,180.022203,0,180.022203,Unplanned Stop,Down,Security Alarm,Part O-3000,Part O,First Shift,Team 2
5551203,Line3,2025-01-29 13:30:00.0000000 -06:00,2025-01-29 13:30:45.0000000 -06:00,0,0,0,0,45,0,45,Unplanned Stop,Down,Security Alarm,Part O-3000,Part O,First Shift,Team 2
5551245,Line4,2025-01-29 13:27:39.5316490 -06:00,2025-01-29 13:48:11.4785220 -06:00,646,15,1052.3119999999954,1231.946873,0,0,0,Run,Running,Running Normally,Part F-4000,Part F,First Shift,Team 1
5551178,Line4,2025-01-29 13:26:15.7943460 -06:00,2025-01-29 13:27:39.5316490 -06:00,0,0,0,0,83.737303,0,83.737303,Unplanned Stop,Down,Jam,Part F-4000,Part F,First Shift,Team 1
5551201,Line1,2025-01-29 13:19:31.4099450 -06:00,2025-01-29 13:32:02.7837580 -06:00,352,15,618.9546749999995,751.373813,0,0,0,Run,Running,Running Normally,Part C-3000,Part C,First Shift,Team 3
5551227,Line2,2025-01-29 13:19:09.2645100 -06:00,2025-01-29 13:37:46.2661320 -06:00,384,27,713.6090249999949,1117.001622,0,0,0,Run,Running,Running Normally,Part M-4000,Part M,First Shift,Team 3
5551177,Line4,2025-01-29 13:17:32.6095620 -06:00,2025-01-29 13:26:15.7943460 -06:00,275,1,439.3919999999992,523.184784,0,0,0,Run,Running,Running Normally,Part F-4000,Part F,First Shift,Team 1
5551174,Line2,2025-01-29 13:15:45.0000000 -06:00,2025-01-29 13:19:09.2645100 -06:00,0,0,0,0,204.26451,0,204.26451,Unplanned Stop,Down,Power Failure,Part M-4000,Part M,First Shift,Team 3
5551175,Line1,2025-01-29 13:15:45.0000000 -06:00,2025-01-29 13:19:31.4099450 -06:00,0,0,0,0,226.409945,0,226.409945,Unplanned Stop,Down,Main B Bus Undervolt,Part C-3000,Part C,First Shift,Team 3
5551167,Line4,2025-01-29 13:15:45.0000000 -06:00,2025-01-29 13:17:32.6095620 -06:00,0,0,0,0,107.609562,0,107.609562,Unplanned Stop,Down,Electrical Fault,Part F-4000,Part F,First Shift,Team 1
5551181,Line3,2025-01-29 13:15:08.0000000 -06:00,2025-01-29 13:30:00.0000000 -06:00,1,0,0,0,0,0,0,Not Scheduled,Meal/Break,Break,Part O-3000,Part O,First Shift,Team 2
5551180,Line3,2025-01-29 13:15:00.0000000 -06:00,2025-01-29 13:15:08.0000000 -06:00,4,0,0,0,0,0,0,Not Scheduled,Meal/Break,Break,Part O-3000,Part O,First Shift,Team 1
5551170,Line1,2025-01-29 13:15:00.0000000 -06:00,2025-01-29 13:15:45.0000000 -06:00,0,0,0,0,45,0,45,Unplanned Stop,Down,Main B Bus Undervolt,Part C-3000,Part C,First Shift,Team 3
